	affair_id	affair_type	councillor_id	council	legislative_period	language	affair_title	affair_text	answer
94	20155094	14	3924	NR	49	de	"CO2-Emissionen von Personenwagen. Die Schweiz als ""Europameisterin""?"	<p>Die jüngsten Statistiken zeigen, dass die 2014 neu in der Schweiz immatrikulierten Autos mit einem Durchschnitt von 141,5 Gramm pro Kilometer die höchsten CO2-Emissionen in ganz Europa verursachen.</p><p>Welche zusätzlichen Massnahmen will der Bundesrat ergreifen, um die festgelegten Zielvorgaben (durchschnittlich 130 Gramm pro Kilometer im Jahr 2015) zu erreichen?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
95	20155095	14	4091	NR	49	de	Raffinerie Collombey. Ist sich der Bundesrat bewusst, was für das Wallis und die Romandie auf dem Spiel steht?	<p>Tamoil hat angekündigt, seine Tätigkeiten in der Raffinerie Collombey einstellen zu wollen.</p><p>Kennt der Bundesrat die folgenden Sachverhalte in dieser Angelegenheit?</p><p>- Ist er sich bewusst, dass die Raffinerie Collombey durchaus rentabel ist, mit Blick sowohl auf ihre Infrastrukturen als auch auf ihre geografische Lage?</p><p>- Ist er sich der verheerenden Folgen einer Schliessung der Raffinerie für das Wallis und die Romandie bewusst (Beschäftigungslage, regionale Investitionen, Benzinpreis, Verlust von Know-how usw.)?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
96	20155096	14	4091	NR	49	de	Raffinerie Collombey. Welche Kontakte bestehen mit Libyen und zu den Entscheidungsträgern von Tamoil?	<p>Vor einigen Wochen hat die Tamoil-Gruppe angekündigt, ihre Tätigkeiten in der Raffinerie Collombey einstellen zu wollen. Sie bringt damit mehr als 270 Arbeitsplätze in Gefahr!</p><p>Vergangenen Dienstag hat der Wirtschaftsminister endlich entschieden, in der Sache aktiv zu werden. Die Rolle des Bundesrates kann auf internationaler Ebene sehr wesentlich sein. Eine Kontaktaufnahme mit den libyschen Behörden ist entscheidend, wenn es darum geht, den Verkauf der Raffinerie durch Tamoil zu erleichtern.</p><p>Was ist der aktuelle Stand der Kontakte des Bundesrates mit Libyen?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
97	20155097	14	4086	NR	49	de	Verdient die Raffinerie Collombey keine Unterstützung aus Bern?	<p>Die Raffinerie Collombey stellt ihren Betrieb ein.</p><p>- Erachtet der Bundesrat die Rolle dieser Raffinerie als wesentlich für die wirtschaftliche Landesversorgung?</p><p>- Ist er sich des besonderen Know-hows bewusst, das an diesem Industriestandort vorhanden ist?</p><p>- Was will er in diesem heiklen Dossier unternehmen, damit die Sache für das Personal und die Region einen guten Ausgang nimmt?</p><p>- Ist er bereit, seine Haltung zu überdenken, was die Notwendigkeit betrifft, für den Rückbau solcher Einrichtungen Fonds vorzusehen?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
98	20155098	14	4135	NR	49	de	Tabakproduktegesetz. Wie lassen sich derart viele Einschränkungen begründen?	<p>Der Prozentsatz der Raucherinnen und Raucher ist gemäss BAG von 2001 bis 2013 von 33 Prozent auf 25 Prozent gesunken. Die bestehenden Massnahmen zum Schutz der Gesundheit erreichen ihre Ziele vollständig, und für den Kampf gegen den Tabakkonsum werden zusätzliche 9 Millionen Franken eingesetzt werden.</p><p>Wie begründet der Bundesrat vor diesem Hintergrund den Entscheid, im Vorentwurf zum neuen Tabakproduktegesetz derart viele neue und unverhältnismässige Einschränkungen vorzusehen, die in erster Linie die Wirtschaftsfreiheit der betroffenen Branche beschneiden?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
99	20155099	14	4128	NR	49	de	Abklinglagerung im Kernkraftwerk Mühleberg	<p>Die BKW haben darüber informiert, dass wegen dem verschärften Bundesrecht 3500 Tonnen an schwach radioaktivem Material vom Abbruch des Kernkraftwerkes Mühleberg während dreissig bis hundert Jahren in einer Abklinglagerung zwischengelagert werden müssen, bevor es deponiert werden kann. Diese Kosten waren in der Kostenschätzung von 2011 nicht vorgesehen.</p><p>Kennt der Bundesrat den Ort dieser Abklinglagerung, die Sicherheitsmassnahmen und die Kosten der Abklinglagerung?</p>	<p>Bei der Stilllegung des Kernkraftwerks Mühleberg fallen laut Angaben der BKW AG voraussichtlich insgesamt 3500 Tonnen radioaktive Abfälle an.</p><p>Gemäss Kostenstudie 2011 zur Stilllegung der Kernkraftwerke sollen alle radioaktiven Abfälle, auch die sehr schwach radioaktiven, konditioniert werden und ins Tiefenlager gehen. Die Abklinglagerung wurde dabei aber noch nicht berücksichtigt. In der Kostenstudie des Jahres 2016 wird nun auch eine Abklinglagerung in die Berechnungen einfliessen.</p><p>Die BKW AG wird das Gesuch für das Stilllegungsverfahren betreffend Kernkraftwerk Mühleberg voraussichtlich Ende 2015 beim Bundesamt für Energie einreichen. In diesem Gesuch wird sich die BKW AG zur beabsichtigten Vorgehensweise der Stilllegung äussern müssen. Dazu gehört nach Artikel 45 der Kernenergieverordnung vom 10. Dezember 2004 beispielsweise die Darlegung der einzelnen Arbeitsschritte und der dafür benötigten Mittel. Die Unterlagen zum Stilllegungsprojekt müssen sich des Weiteren auch betreffend Vorgehen zur Trennung der radioaktiven von den nichtradioaktiven Abfällen und zur Entsorgung der radioaktiven Abfälle äussern. Dazu gehört auch eine Aussage zum vorgesehenen Standort für die Abklinglagerung.</p>
100	20155100	14	4128	NR	49	de	Stilllegung des Kernkraftwerkes Mühleberg. Unbekannte Detailplanung	<p>Das Stilllegungsdossier, das die BKW dem Ensi zur Bewilligung einreichen wollen, sei erst ein Konzept, kein Detailprojekt. Letzteres müsse parallel zum laufenden Bewilligungsverfahren in Zusammenarbeit mit dem Ensi 2016 bis 2019 erarbeitet werden.</p><p>- Begrüsst der Bundesrat die Erarbeitung und Bewilligung des Detailprojektes in einem unbekannten Verfahren?</p><p>- Sollten hier nicht erprobte Verfahren, wie man sie aus grossen Baubewilligungsverfahren und Konzessionsverfahren kennt, zur Anwendung kommen?</p>	<p>Das Stilllegungsverfahren für Kernanlagen wird in dem im Jahre 2005 in Kraft getretenen Kernenergiegesetz ausführlich geregelt. Dabei handelt es sich um ein bewährtes Plangenehmigungsverfahren, wie es auch bei anderen komplexen Infrastrukturprojekten - Nationalstrassen, Flughafenanlagen usw. - angewandt wird. Dieses Verfahren wurde bereits erfolgreich beim Stilllegungsverfahren der Versuchsverbrennungsanlage am Paul-Scherrer-Institut in Villigen durchgeführt.</p><p>Für die Stilllegung des Kernkraftwerks Mühleberg muss die BKW AG dem Bundesamt für Energie ein Stilllegungsprojekt vorlegen. Die Kernenergiegesetzgebung und die entsprechende Richtlinie des Eidgenössischen Nuklearsicherheitsinspektorates (Ensi) verlangen, dass die Stilllegungsarbeiten im Stilllegungsprojekt detailliert beschrieben werden. Dieses Projekt wird vom Ensi im Rahmen des Stilllegungsverfahrens geprüft. Falls das Stilllegungsprojekt die gesetzlichen Anforderungen erfüllt, gibt das UVEK die Stilllegungsarbeiten mittels Verfügung frei.</p>
101	20155101	14	1137	NR	49	de	Neutrale Rolle der SRG im Billag-Abstimmungskampf?	<p>Wie stellt der Bundesrat sicher, dass sich die SRG als Partei in dieser Referendumsabstimmung neutral verhält und ausgewogen Bericht erstattet, d. h. den Gegnern die gleiche Sendezeit einräumt wie den Befürwortern?</p>	<p>Die SRG muss die kommende Abstimmung vom 14. Juni 2015 journalistisch begleiten wie jede andere Abstimmung auch. Es gelten die gleichen Spielregeln. Artikel 4 Absätze 2 und 4 des Radio- und Fernsehgesetzes verlangen von ihr eine sachgerechte und ausgewogene Berichterstattung. Das heisst, sie muss sich in Bezug auf die Sendezeiten fair verhalten und alle Argumente ausgewogen berücksichtigen. Ihre Berichterstattung könnte auf Beschwerde hin durch die UBI und das Bundesgericht überprüft werden.</p>
102	20155102	14	3828	NR	49	de	Politikwissenschaft in der Schweiz. Das Englische siegt!	<p>Der Schweizerische Nationalfonds (SNF), der von den Steuerzahlerinnen und Steuerzahlern in der Schweiz finanziert wird, hat angekündigt, dass in Zukunft Gesuche für die Finanzierung von politikwissenschaftlichen Forschungsprojekten auf Englisch eingereicht werden müssen. Es sei schwierig, in diesem Fachbereich Expertinnen und Experten zu finden, die die Landessprachen beherrschen.</p><p>- Überzeugt diese Argumentation den Bundesrat?</p><p>- Wie beurteilt der Bundesrat den Entscheid des SNF, wenn man bedenkt, dass die Mehrsprachigkeit für unser Land von strategischer Bedeutung ist, gerade in der Politik?</p><p>- Gedenkt der Bundesrat, etwas zu unternehmen, und wenn ja, was?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
103	20155103	14	1147	NR	49	de	Organisatorische Mängel im Atomkraftwerk Mühleberg	<p>Seit 2012 bekannte organisatorische Mängel im AKW Mühleberg sind immer noch nicht behoben. So verbringen Führungskräfte zu wenig Zeit auf der Anlage usw.</p><p>- Weshalb verlangt das Ensi keine sofortige Umsetzung der Mängelbehebung, sondern gibt nochmals ein halbes Jahr Frist (bis September)?</p><p>- Wie will der Bundesrat die Sicherheit des AKW auch in der Phase vor der Stilllegung garantieren?</p><p>- Weshalb führen Unterlassungen bei der Auflagenerfüllung nicht zum Entzug der Betriebsbewilligung?</p>	<p>Das Kernkraftwerk Mühleberg hat in seinem Werk im Jahr 2012 eine Überprüfung durch internationale Experten der Internationalen Atomenergie-Organisation IAEA, eine sogenannte Operational Safety Review Team Mission, durchführen lassen. Daraus ergaben sich insgesamt 21 Empfehlungen, von denen inzwischen 17 umgesetzt sind.</p><p>Das Eidgenössische Nuklearsicherheitsinspektorat (Ensi) erwartet von der Betreiberin des Kernkraftwerkes Mühleberg, der BKW AG, dass sie bis spätestens September 2015 die letzten vier, heute noch offenen Empfehlungen umsetzt.</p><p>Ein solches stufenweises Vorgehen mit klarer Prioritätensetzung bei der Abarbeitung von Forderungen oder Empfehlungen entspricht einem normalen behördlichen Vorgang. Der Bundesrat sieht daher keinen Anlass, das Vorgehen des Ensi infrage zu stellen.</p>
104	20155104	14	3891	NR	49	de	Schutz jüdischer Institutionen vor Anschlägen	<p>Die Anschläge in Paris und Kopenhagen - denen in den letzten Jahren schon ähnliche Anschläge vorausgegangen sind - sorgen für grosse Verunsicherung in jüdischen Gemeinden. Zuständig sind grundsätzlich die kantonalen Behörden. Das Problem ist jedoch von kantonsübergreifender Dimension.</p><p>1. Gibt es Möglichkeiten, auf Bundesebene den Schutz für jüdische Institutionen zu verbessern?</p><p>2. Gibt es Möglichkeiten, die Kantone bei dieser Aufgabe zusätzlich zu unterstützen?</p>	
105	20155105	14	319	NR	49	de	"Asylgesuche von ""Touristen"""	<p>Viele Personen reisen seit der Abschaffung des Botschaftsasyls als Touristen in die Schweiz und stellen ein Asylgesuch.</p><p>- Wie viele Personen, die mit einem Touristenvisum in die Schweiz gekommen sind, haben 2013 und 2014 ein Asylgesuch gestellt?</p><p>- Wie viele dieser Touristenvisa wurden von Schweizer Botschaften ausgestellt - aufgeteilt nach Botschaft -? Welche Staaten haben die restlichen Visa erteilt?</p><p>- Welche Massnahmen ergreift der Bundesrat gegen diesen Visamissbrauch?</p>	
106	20155106	14	319	NR	49	de	Militärtauglichkeit	<p>Im Jahre 2014 waren von den gesamtschweizerisch 40 869 erfassten Stellungspflichtigen nur 61,6 Prozent militärdiensttauglich. In den einzelnen Kantonen sind die Tauglichkeitszahlen sehr unterschiedlich: In den Kantonen Jura und Zürich liegt die Tauglichkeit bei unter 50 Prozent, in den Innerschweizer Kantonen hingegen bei 75 bis 80 Prozent.</p><p>Wie beurteilt der Bundesrat diese Situation, und mit welchen Massnahmen will er die gewaltigen Unterschiede beseitigen?</p>	<p>Der Bundesrat ist sich der Unterschiede in den Tauglichkeitszahlen der Kantone bewusst. Das Phänomen ist allerdings nicht neu. Erfahrungswerte deuten darauf hin, dass sich die Urbanisierung und der Wertewandel in der Gesellschaft negativ auf die Diensttauglichkeit der Stellungspflichtigen auswirken. Wissenschaftlich erhärtete Erkenntnisse zu den Ursachen gibt es jedoch nicht. Die Armee hat eine wissenschaftliche Studie initialisiert, um mögliche Gründe für die kantonalen Unterschiede zu ermitteln. Erste Resultate sollen Ende dieses Jahres vorliegen. Die Alimentierung der Armee mit genügend Milizangehörigen ist aber trotz den unterschiedlichen Tauglichkeitszahlen gewährleistet.</p>
107	20155107	14	319	NR	49	de	Sinnvolle Frontex-Einsätze?	<p>Die Schweiz beteiligt sich bekanntlich mit Grenzwächtern an Befragungen von Bootsflüchtlingen in Italien. Aus Interviews (u. a. NZZ vom 11. Februar 2015) geht hervor, dass dabei Gesprächsprotokolle erstellt werden nach dem Muster: Wie war die Überfahrt? Wie war das Wetter? Hatten Sie genug zu trinken bzw. zu essen? Gab es gefahrvolle Momente?, und dergleichen mehr. Die Protokolle verschwinden dann in einer Schublade.</p><p>Wie beurteilt der Bundesrat den Sinn solcher Einsätze?</p>	<p>Die direkte Befragung von Bootsflüchtlingen, die auf Freiwilligkeit basiert und komplex ist, ist eine wichtige Quelle für Informationen über den Modus Operandi der Schlepper und über die Routen der Flüchtlinge.</p><p>Die so gesammelten Informationen verschwinden nicht in einer Schublade, sondern werden von Frontex ausgewertet und analysiert. Die Erkenntnisse dienen als Grundlage für Lage- und Risikoanalysen für Gegenoperationen zur direkten Bekämpfung der irregulären Migration oder für Verhandlungen mit involvierten Drittstaaten, d. h. Start- oder Transitländern wie z. B. der Türkei.</p><p>Auch konnten durch diese Befragungen Erkenntnisse zu einschlägigen Internetseiten, auf denen die Flüchtlinge quasi ihre irreguläre Reise buchen können, sowie zu Schlepperorganisationen gewonnen werden.</p><p>Künftig sollen diese Daten auch an Europol weitergegeben werden, um gezielte Ermittlungen gegen involvierte kriminelle Organisationen aufnehmen zu können. Der Bundesrat erachtet somit solche Einsätze als sinnvoll und notwendig.</p>
108	20155108	14	1120	NR	49	de	Sicherheit im Parlament. Sicherheitsprüfung für Personen mit Risikoprofil?	<p>Alla Ramilova ist russische Staatsangehörige. Sie war früher Beamtin beim russischen Staat mit Spezialgebiet Schweiz. Sie ist im Besitz eines Schengen-Visums und hat als Sekretärin mehrerer parlamentarischer Gruppen regelmässigen Zutritt zum Parlament.</p><p>- Unterziehen die Parlamentsdienste oder der Nachrichtendienst des Bundes Personen mit einem solchen Profil einer Sicherheitsprüfung, und kontrollieren sie, ob eine Aufenthaltserlaubnis für die Schweiz vorliegt?</p><p>- Hat Frau Ramilova offizielle Delegationen begleitet oder an offiziellen Treffen teilgenommen?</p>	<p>Die betreffende Person ist die Sekretärin der von einem Nationalrat und einem Ständerat präsidierten parlamentarischen Gruppe Schweiz-Russland sowie der von einem Ständerat präsidierten parlamentarischen Gruppe Schweiz-Georgien. Ihr Name ist im öffentlichen Register der parlamentarischen Gruppen aufgeführt, welches auf der Website des Parlamentes abrufbar ist (Art. 63 Abs. 2 des Parlamentsgesetzes, ParlG). Die parlamentarischen Gruppen sind keine Organe des Parlamentes und können nicht im Namen der Bundesversammlung auftreten (Art. 63 Abs. 4 ParlG). Die von diesen Gruppen beschäftigten Personen sind weder Mitarbeitende der Parlamentsdienste, noch stehen sie in einem Vertragsverhältnis mit den Parlamentsdiensten oder dem Parlament. Die Parlamentsdienste haben deshalb weder Grund noch Berechtigung, Sicherheitsprüfungen vorzunehmen, die über die üblichen Eingangskontrollen der Besucherinnen und Besucher des Parlamentsgebäudes hinausgehen.</p><p>Die fragliche Person hat an Veranstaltungen teilgenommen, die von Mitgliedern des Ständerates organisiert wurden. Angesichts der Autonomie der Räte äussert sich das Büro des Nationalrates nicht zu Angelegenheiten des Ständerates.</p>
109	20155109	14	4135	NR	49	de	Die Ukraine nach dem Modell der Schweiz organisieren?	<p>- Wäre es nicht ratsam, dass die Schweiz den kriegführenden Parteien, sprich den Konfliktparteien in der Ukraine, sowie der Europäischen Union offiziell vorschlägt, die Ukraine nach Schweizer Vorbild als neutrales Land zu organisieren, indem Regionen bzw. Kantone mit einer weitgehenden Autonomie (wie die Schweizer Kantone) eingerichtet werden und das Land nicht der EU beitritt?</p><p>- Könnte die Schweiz den Reformprozess aktiv begleiten, um in dieser nahen Region Europas den Frieden zu wahren?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
